Gene	ckcc_reference/TCGA-MP-A4T4-01	ckcc_reference/TCGA-KK-A8IG-01	ckcc_reference/TCGA-A8-A09Z-01	ckcc_reference/TCGA-DD-AAW1-01	ckcc_reference/TCGA-YL-A8SB-01	ckcc_reference/TCGA-HC-7817-01	ckcc_reference/TCGA-06-0649-01	ckcc_reference/TCGA-C5-A1BE-01	ckcc_reference/TARGET-21-PATISD-09	ckcc_reference/TCGA-K4-A5RH-01
RP11-155O18.6	3.85910010338	1.42550003529	0.675000011921	0.992200016975	2.72189998627	2.14709997177	1.64709997177	1.84340000153	2.28439998627	2.4688000679
RP11-156E6.1	8.37839984894	8.94709968567	8.71560001373	8.44579982758	8.82359981537	9.2673997879	9.64200019836	8.88249969482	8.28240013123	8.55340003967
RP11-156E8.1	4.11100006104	5.91540002823	1.99810004234	4.30060005188	4.40689992905	5.27670001984	5.70279979706	3.01819992065	5.48320007324	3.94869995117
RP11-156K13.1	0.0	2.10630011559	1.48010003567	2.55999994278	2.43959999084	2.35479998589	1.59959995747	0.0	0.0	0.0
RP11-156K13.3	0.82800000906	0.0	0.675000011921	0.0	0.0	0.753499984741	4.60589981079	1.30820000172	0.0	1.15869998932
RP11-156K23.3	5.03490018845	5.31629991531	4.04530000687	5.8531999588	5.18580007553	6.40390014648	5.10860013962	5.48540019989	3.14359998703	7.13210010529
RP11-156L14.1	0.0	6.38390016556	0.0	0.0	3.90520000458	5.74510002136	4.06580018997	4.06549978256	0.0	2.49110007286
RP11-156P1.2	1.58120000362	0.0	2.88660001755	0.0	2.46099996567	0.0	0.0	1.19809997082	5.49879980087	0.0
RP11-156P1.3	6.17439985275	6.89359998703	6.59549999237	6.70970010757	7.23180007935	6.41550016403	7.6686000824	5.2718000412	6.98530006409	6.30569982529
RP11-157E16.1	0.0	0.0	0.675000011921	0.0	0.0	0.0	2.60310006142	0.0	0.0	0.0
RP11-157E21.1	0.0	0.0	0.675000011921	0.0	0.0	0.0	0.0	0.577300012112	1.36029994488	0.0
RP11-157F20.3	2.68400001526	0.0	1.99380004406	0.0	1.98179996014	0.753499984741	5.15049982071	2.56590008736	0.0	3.90389990807
RP11-157G21.2	1.46039998531	3.31240010262	0.0	1.06159996986	0.0	1.33099997044	0.0	0.0	2.58500003815	0.932099997997
RP11-157H4.1	0.0	0.0	1.13300001621	0.0	0.0	0.753499984741	0.0	0.577300012112	1.36029994488	0.0
RP11-157J24.1	1.35070002079	1.79879999161	1.48010003567	0.0	2.22880005836	1.2460000515	4.54440021515	0.98860001564	0.0	0.0
RP11-157J24.2	3.7444999218	5.12449979782	4.41160011292	0.0	4.48460006714	3.58189988136	5.66520023346	2.30360007286	6.12860012054	1.79289996624
RP11-157K17.5	0.82800000906	1.79879999161	1.13300001621	0.0	0.79699999094	0.753499984741	1.59959995747	0.98860001564	2.51149988174	0.0
RP11-157P1.4	5.06930017471	5.46540021896	3.55460000038	4.29559993744	5.74389982224	4.99609994888	4.02680015564	6.16660022736	1.36909997463	4.87659978867
RP11-158H5.2	4.04470014572	1.4076000452	1.48010003567	2.29800009727	2.62339997292	1.90439999104	2.0164000988	0.0	2.51149988174	0.0
RP11-158H5.7	6.82530021667	5.91900014877	5.35650014877	3.77950000763	6.90369987488	6.14900016785	5.44759988785	5.65000009537	7.96700000763	4.77050018311
RP11-158H5.8	3.25200009346	1.79879999161	2.19519996643	2.97379994392	3.5013999939	2.97429990768	2.82610011101	2.30360007286	3.9170999527	0.496499985456
RP11-158I13.2	0.0	0.0	0.0	2.17820000648	0.0	2.33340001106	3.25679993629	1.68459999561	3.06469988823	2.31049990654
RP11-158I9.5	2.68400001526	2.92820000648	2.52920007706	0.0	3.30010008812	1.61240005493	0.0	0.0	4.05950021744	0.496499985456
RP11-158I9.8	3.36490011215	8.11390018463	7.13539981842	6.58500003815	7.50519990921	6.28210020065	6.91639995575	4.06589984894	4.41790008545	5.04640007019
RP11-158K1.3	6.73680019379	5.834400177	5.54010009766	6.69519996643	6.05499982834	5.73610019684	5.64459991455	4.4861998558	5.78779983521	5.66970014572
RP11-158L12.4	6.04689979553	4.77850008011	2.91880011559	3.77950000763	5.37709999084	4.68330001831	4.60589981079	5.31750011444	5.67689990997	4.65759992599
RP11-158L12.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RP11-158M2.2	0.834200024605	0.0	1.49240005016	0.0	0.0	0.0	0.0	0.0	3.42829990387	0.0
RP11-158M2.3	2.56999993324	2.90930008888	1.54639995098	3.71320009232	3.30760002136	2.43020009995	5.55929994583	1.0786999464	5.71350002289	2.03920006752
RP11-158M2.4	0.82800000906	0.869000017643	0.0	0.0	2.22880005836	0.0	1.0109000206	0.0	0.0	0.0
RP11-158M2.5	0.82800000906	1.4076000452	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RP11-159D12.2	9.55420017242	6.90339994431	7.3562002182	7.31610012054	8.57680034637	7.38929986954	8.78129959106	9.00220012665	9.9610004425	7.87930011749
RP11-159D12.3	0.82800000906	1.4076000452	0.675000011921	0.0	0.79699999094	0.753499984741	0.0	0.0	0.0	0.0
RP11-159D12.5	5.96530008316	5.05200004578	3.62330007553	3.82809996605	5.81419992447	4.56409978867	6.56549978256	6.62519979477	7.4265999794	5.50199985504
RP11-159D12.6	5.91909980774	5.46129989624	5.57170009613	5.63679981232	6.01749992371	5.20020008087	5.13009977341	4.6438999176	4.71169996262	5.86990022659
RP11-159D12.8	8.60789966583	10.1588001251	7.4281001091	9.15740013123	9.15559959412	8.78800010681	9.21899986267	7.97440004349	3.9170999527	9.03339958191
RP11-159F24.3	1.35070002079	0.869000017643	0.675000011921	1.56509995461	2.0164000988	1.2460000515	2.33940005302	3.62450003624	4.41790008545	2.47090005875
RP11-159F24.6	0.0	0.869000017643	2.19519996643	0.985099971294	0.0	0.0	0.0	5.33519983292	3.75909996033	0.496499985456
RP11-159G9.5	5.36840009689	5.43120002747	7.09189987183	5.29269981384	6.0420999527	5.57410001755	5.44759988785	5.78490018845	7.3576002121	5.04640007019
RP11-159H10.3	2.84829998016	5.91900014877	0.0	0.0	6.44759988785	4.89760017395	3.18930006027	0.0	5.76270008087	0.865299999714
RP11-159H22.2	2.68400001526	1.4076000452	0.0	1.56509995461	2.22880005836	1.90439999104	2.82610011101	1.56970000267	0.0	0.0
RP11-159H3.1	0.82800000906	0.869000017643	0.0	0.0	0.79699999094	0.0	0.0	0.0	2.55830001831	0.0
RP11-159J3.1	0.0	1.23090004921	2.00460004807	1.01339995861	1.30739998817	0.753499984741	0.0	3.07660007477	0.0	0.496499985456
RP11-159K7.2	0.0	0.0	0.0	0.985099971294	0.0	0.753499984741	4.34259986877	0.0	0.0	0.0
RP11-159N11.4	5.31319999695	6.41440010071	3.75789999962	4.49490022659	6.64130020142	5.55319976807	5.06549978256	3.37159991264	0.0	3.44099998474
RP11-15A1.2	0.0	1.79879999161	0.0	0.0	0.0	0.753499984741	2.33940005302	0.0	0.0	0.496499985456
RP11-15A1.3	5.52909994125	5.89010000229	5.92880010605	3.44519996643	5.14459991455	5.60410022736	7.09049987793	0.582099974155	6.88940000534	4.89919996262
RP11-15A1.4	4.48360013962	4.4170999527	3.88509988785	1.56509995461	4.74359989166	4.78149986267	4.96500015259	0.985000014305	3.75909996033	3.88070011139
RP11-15A1.7	4.40929985046	5.29300022125	4.97629976273	6.49560022354	5.62900018692	6.40229988098	6.25860023499	5.27890014648	5.34259986877	5.56650018692
RP11-15A1.8	2.4986000061	4.26170015335	3.22530007362	2.29800009727	4.10640001297	2.97429990768	4.60589981079	1.30820000172	3.3791000843	3.59610009193
RP11-15A1.9	0.0	0.869000017643	0.0	0.0	1.30739998817	1.2460000515	2.33940005302	0.0	0.0	0.0
RP11-15B17.1	0.0	2.92820000648	0.0	1.56509995461	1.30739998817	0.0	5.30670022964	0.0	0.0	2.09990000725
RP11-15B17.4	0.0	0.0	0.675000011921	0.0	0.79699999094	0.0	0.0	0.98860001564	3.58159995079	0.496499985456
RP11-15E1.5	0.0	3.07690000534	1.75969994068	1.56509995461	2.70399999619	0.0	3.13030004501	3.86570000648	0.0	0.496499985456
RP11-15E1.6	1.02219998837	0.0	0.0	5.39260005951	0.79699999094	0.0	2.0164000988	0.0	0.0	0.0
RP11-15E18.1	0.0	2.76239991188	2.19519996643	3.14330005646	1.98179996014	0.753499984741	2.82610011101	0.98860001564	3.75909996033	0.0
RP11-15E18.5	0.82800000906	0.0	0.0	0.0	0.79699999094	0.0	0.0	0.0	4.18909978867	0.0
RP11-15F12.1	2.28570008278	0.0	0.0	0.985099971294	1.68369996548	1.61240005493	0.0	1.98290002346	0.0	0.0
RP11-15F12.6	1.73360002041	0.0	1.48010003567	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RP11-15H20.6	7.44189977646	7.57180023193	6.9390001297	6.65679979324	8.08950042725	6.55889987946	6.91639995575	5.1483001709	8.02890014648	6.39219999313
RP11-15I11.3	2.68400001526	2.92820000648	0.0	3.97189998627	1.68369996548	0.753499984741	1.0109000206	1.98290002346	0.0	1.40240001678
RP11-15I20.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RP11-15J10.1	6.2013001442	0.0	0.0	5.87069988251	5.83540010452	4.41940021515	6.59340000153	6.40210008621	4.86390018463	5.8140001297
RP11-15J22.8	0.82800000906	0.0	0.0	0.0	0.79699999094	0.0	0.0	0.0	4.05950021744	0.496499985456
RP11-15L13.4	2.84829998016	2.35960006714	1.75969994068	1.97759997845	1.68369996548	2.53640007973	3.60500001907	4.59329986572	4.78900003433	1.15869998932
RP11-15M15.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.577300012112	0.0	1.15869998932
RP11-15N24.4	3.36490011215	2.76239991188	4.56500005722	1.56509995461	3.30010008812	3.58189988136	6.02150011063	4.26370000839	1.36029994488	2.84050011635
RP11-160A9.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.75909996033	0.0
RP11-160C18.2	0.82800000906	0.0	0.0	0.0	0.0	0.0	0.0	1.98290002346	0.0	0.0
RP11-160E2.11	4.64559984207	1.79879999161	0.675000011921	1.97759997845	1.47749996185	1.90439999104	3.01909995079	1.56970000267	7.90010023117	1.63580000401
RP11-160E2.16	0.82800000906	0.635699987411	0.259299993515	1.85399997234	1.57000005245	1.71549999714	2.43190002441	0.865400016308	0.0	0.968900024891
RP11-160E2.17	0.82800000906	0.635699987411	0.259299993515	1.85399997234	1.57000005245	1.71549999714	2.43190002441	0.865400016308	0.0	0.968900024891
RP11-160E2.19	4.60029983521	1.79879999161	1.13300001621	1.97759997845	1.11450004578	2.69759988785	2.60310006142	0.98860001564	7.63570022583	2.91079998016
RP11-160E2.6	1.63259994984	2.7267999649	1.15250003338	0.0	3.31080007553	0.0	1.98339998722	2.29060006142	9.66650009155	0.950500011444
RP11-160H22.5	0.0	2.10630011559	0.675000011921	3.55749988556	0.79699999094	0.0	2.0164000988	1.98290002346	2.86190009117	1.15869998932
RP11-160N1.10	0.0	0.869000017643	0.0	0.0	0.85689997673	1.26259994507	0.0	0.98860001564	0.0	0.0
RP11-160O5.1	5.80840015411	4.98089981079	4.6359000206	3.97189998627	5.0638999939	4.60410022736	7.83549976349	7.05940008163	2.51149988174	5.6045999527
RP11-161D15.3	0.0	0.0	0.0	0.0	0.0	0.753499984741	0.0	0.0	0.0	0.0
RP11-161H23.10	0.82800000906	1.4076000452	1.75969994068	0.0	1.30739998817	0.0	1.0109000206	1.98469996452	4.18909978867	0.865299999714
RP11-161H23.5	10.8851003647	9.4954996109	8.88150024414	9.69839954376	9.54899978638	10.0347003937	10.8323001862	12.3931999207	10.3299999237	12.1915998459
RP11-161H23.8	0.82800000906	1.4076000452	0.0	0.0	0.79699999094	0.0	0.0	0.577300012112	0.0	0.496499985456
RP11-161H23.9	4.88509988785	0.0	4.0093998909	0.0	1.89859998226	1.3506000042	4.75979995728	2.70199990273	0.0	1.29779994488
RP11-161I2.1	0.0	0.869000017643	0.0	0.0	1.30739998817	0.0	0.0	0.0	2.51149988174	1.40240001678
RP11-161I6.2	1.73360002041	0.869000017643	0.0	0.0	0.0	0.0	0.0	1.79100000858	0.0	5.67589998245
RP11-161M6.2	5.80840015411	6.69320011139	5.95069980621	2.29800009727	6.54199981689	5.83900022507	9.78310012817	3.37159991264	0.0	4.05420017242
RP11-161M6.6	3.56710004807	4.82130002975	1.99380004406	0.985099971294	2.62339997292	4.33659982681	3.01909995079	2.1521999836	0.0	1.79289996624
RP11-162A12.2	2.28570008278	5.19129991531	2.19519996643	4.55620002747	3.6779999733	2.84260010719	5.06549978256	2.30360007286	3.58159995079	3.90389990807
RP11-162A12.3	0.82800000906	0.0	0.0	0.985099971294	0.0	0.0	1.0109000206	0.577300012112	4.18909978867	0.0
RP11-162A12.4	3.65849995613	5.4032998085	1.48010003567	4.97100019455	4.8954000473	4.12610006332	4.82840013504	3.30130004883	5.08389997482	4.31459999084
RP11-162G10.1	1.35070002079	0.869000017643	1.75969994068	0.0	1.98179996014	0.753499984741	0.0	0.98860001564	2.51149988174	0.496499985456
RP11-162G10.5	2.80100011826	2.98799991608	0.675000011921	3.14330005646	3.06599998474	1.90439999104	3.44869995117	0.98860001564	3.3791000843	1.40240001678
RP11-162P23.2	2.61630010605	0.0	3.71460008621	4.51849985123	3.83979988098	2.30769991875	7.64839982986	0.0	5.89809989929	0.0
RP11-163E9.2	5.68050003052	6.10559988022	5.37419986725	5.32299995422	6.30569982529	4.19420003891	6.35249996185	4.51039981842	3.69070005417	4.44820022583
RP11-164H13.1	1.73360002041	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.36029994488	0.0
RP11-164J13.1	7.64729976654	6.80700016022	4.39289999008	7.41079998016	6.79720020294	5.12839984894	7.24420022964	5.94680023193	4.96150016785	5.62200021744
RP11-164O23.8	1.73360002041	0.0	0.0	4.21950006485	1.30739998817	0.753499984741	0.0	0.0	0.0	0.0
RP11-164P12.3	4.52449989319	2.91240000725	2.7202000618	1.0882999897	3.2771999836	1.68499994278	1.29980003834	3.13429999352	0.0	1.04840004444
RP11-164P12.5	7.62300014496	7.24230003357	6.49009990692	2.29800009727	7.1779999733	7.05940008163	4.82840013504	8.26259994507	2.04780006409	1.61080002785
RP11-165A20.3	0.0	0.869000017643	0.675000011921	0.0	1.30739998817	1.61240005493	2.0164000988	0.98860001564	4.70480012894	1.61080002785
RP11-165D6.1	0.82800000906	0.0	0.675000011921	0.0	0.79699999094	0.0	0.0	0.577300012112	2.86190009117	1.15869998932
RP11-165D7.5	1.35070002079	3.21169996262	1.99380004406	1.56509995461	3.40420007706	2.53640007973	4.82840013504	1.30820000172	3.75909996033	2.35290002823
RP11-165E7.1	3.63980007172	2.99850010872	1.64880001545	1.58399999142	3.46230006218	2.14709997177	5.13219976425	0.0	5.71999979019	0.0
RP11-165F24.2	4.11100006104	2.76239991188	1.13300001621	0.985099971294	3.40420007706	1.61240005493	2.82610011101	0.0	0.0	0.0
RP11-165F24.3	3.97530007362	3.07690000534	1.99380004406	0.0	2.22880005836	1.61240005493	1.59959995747	0.0	6.74930000305	1.61080002785
RP11-165F24.5	1.73360002041	0.0	0.0	0.0	1.30739998817	0.0	1.0109000206	0.0	1.36029994488	0.0
RP11-165J3.6	3.56710004807	3.55380010605	3.62470006943	0.985099971294	3.97720003128	3.09500002861	4.26859998703	3.50270009041	3.14359998703	2.66470003128
RP11-165M1.1	0.0	0.0	0.0	0.0	0.0	0.0	1.0109000206	0.577300012112	4.51999998093	0.496499985456
RP11-165M1.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.51149988174	0.0
RP11-165N19.2	0.82800000906	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.36029994488	0.0
RP11-166A12.1	0.0	0.0	0.0	0.0	0.79699999094	0.753499984741	1.0109000206	0.0	0.0	0.865299999714
RP11-166B2.1	6.16699981689	5.91239976883	5.65040016174	6.16139984131	6.14179992676	2.14490008354	4.61189985275	6.4281001091	6.2077999115	4.10739994049
RP11-166B2.3	3.46959996223	3.21169996262	1.48010003567	2.29800009727	1.98179996014	2.69759988785	2.60310006142	2.30360007286	7.42500019073	1.15869998932
RP11-166B2.5	0.0	0.0	0.0	0.0	0.0	0.753499984741	0.0	0.0	6.42019987106	0.0
RP11-166B2.7	0.0	0.0	1.13300001621	0.0	0.0	0.0	1.0109000206	0.577300012112	0.0	0.0
RP11-166B2.8	0.0	0.0	1.13300001621	0.0	0.79699999094	0.753499984741	0.0	0.0	2.04780006409	0.0
RP11-166D19.1	9.71249961853	10.0750999451	6.03189992905	7.43779993057	9.32279968262	9.72570037842	11.595000267	6.0327000618	0.0	8.7643995285
RP11-166N17.1	3.25559997559	2.63960003853	1.24979996681	0.0	2.22650003433	1.73039996624	1.85570001602	1.50119996071	2.61109995842	3.21519994736
RP11-166O4.6	3.56710004807	4.13170003891	3.62470006943	3.29500007629	5.21470022202	4.12610006332	4.41309976578	3.43860006332	4.94390010834	1.15869998932
RP11-166P13.3	5.13369989395	7.5967001915	4.97380018234	6.21829986572	7.91979980469	6.53779983521	7.09849977493	5.54739999771	5.08389997482	6.1126999855
RP11-166P13.4	3.12960004807	3.07690000534	1.48010003567	2.55999994278	3.75880002975	1.2460000515	1.0109000206	1.30820000172	6.64020013809	1.61080002785
RP11-167B3.2	0.82800000906	1.79879999161	0.0	0.0	1.30739998817	1.90439999104	0.0	0.577300012112	0.0	0.0
RP11-167H9.3	0.0	0.869000017643	0.675000011921	0.0	0.0	0.0	5.92829990387	0.0	0.0	0.496499985456
RP11-167N4.2	4.73320007324	0.0	1.10119998455	0.0	3.48720002174	1.80599999428	4.69899988174	0.0	0.0	0.0
RP11-167N4.4	0.0	0.0	0.0	0.0	0.79699999094	0.0	1.0109000206	0.0	2.04780006409	0.0
RP11-167N5.5	0.82800000906	1.79879999161	0.0	0.0	2.22880005836	1.61240005493	2.82610011101	0.98860001564	2.04780006409	1.40240001678
RP11-167P11.2	1.35070002079	1.4076000452	1.75969994068	0.0	1.30739998817	1.2460000515	1.0109000206	0.0	4.05950021744	0.496499985456
RP11-168A11.4	0.82800000906	0.0	0.0	0.0	1.68369996548	0.0	4.0204000473	0.577300012112	0.0	0.865299999714
RP11-168F9.2	2.03590011597	2.35960006714	0.675000011921	0.0	1.98179996014	1.2460000515	0.0	2.1521999836	2.04780006409	0.0
RP11-168J18.6	3.49559998512	2.60269999504	0.691100001335	1.00629997253	0.0	1.93060004711	1.61880004406	1.81550002098	5.75089979172	3.61750006676
RP11-168K11.3	1.35070002079	1.4076000452	1.13300001621	2.55999994278	0.0	0.0	1.59959995747	0.0	0.0	3.44099998474
RP11-168O16.1	1.73360002041	1.4076000452	0.675000011921	1.56509995461	1.98179996014	1.61240005493	5.41359996796	0.0	0.0	1.15869998932
RP11-169D4.2	3.30279994011	3.49480009079	2.91880011559	1.01339995861	2.26460003853	0.0	2.0164000988	0.624100029469	2.04780006409	3.38540005684
RP11-169E6.1	2.03590011597	2.57500004768	0.675000011921	2.55999994278	2.22880005836	1.2460000515	1.59959995747	0.98860001564	4.30810022354	2.09990000725
RP11-169F17.1	0.0	0.869000017643	0.0	0.0	0.0	0.753499984741	0.0	0.0	0.0	0.0
RP11-169K16.4	0.82800000906	0.869000017643	0.0	1.58870005608	2.13010001183	0.753499984741	0.0	0.0	0.0	1.95449995995
RP11-169K16.6	0.865299999714	0.0	1.14470005035	5.40269994736	0.0	2.44849991798	1.0109000206	0.582099974155	2.52340006828	1.41129994392
RP11-169K16.8	2.4986000061	0.869000017643	2.91880011559	3.29500007629	3.97860002518	1.61240005493	3.03169989586	2.88800001144	3.09139990807	3.07030010223
RP11-169K17.3	0.0	0.0	0.675000011921	0.0	0.0	0.0	1.0109000206	0.577300012112	3.14359998703	1.61080002785
RP11-16C1.2	1.35070002079	0.0	1.13300001621	0.0	0.0	0.753499984741	0.0	1.30820000172	4.85220003128	0.496499985456
RP11-16C1.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.62069988251	0.0
RP11-16D22.2	0.0	4.32250022888	2.19519996643	0.0	3.18779993057	1.2460000515	0.0	0.0	0.0	0.0
RP11-16E12.1	4.29309988022	3.74379992485	1.99380004406	4.43079996109	3.90799999237	2.97429990768	4.41309976578	1.98290002346	5.21140003204	3.26719999313
RP11-16E12.2	7.65110015869	1.4076000452	0.0	3.14330005646	3.06599998474	4.79440021515	3.82760000229	1.56970000267	2.86190009117	4.5093998909
RP11-16E18.3	4.04470014572	4.64190006256	3.02839994431	6.6845998764	4.28070020676	4.93039989471	4.26859998703	4.3001999855	5.72039985657	4.85489988327
RP11-16E23.4	1.87750005722	1.85920000076	1.23160004616	0.0	2.49530005455	0.794000029564	1.02540004253	0.0	10.8844003677	0.913299977779
RP11-16E23.5	0.0	0.0	0.0	2.67510008812	2.4686999321	0.0	2.51370000839	0.0	3.56830000877	1.69190001488
RP11-16F15.2	2.09990000725	1.92349994183	0.768800020218	2.12739992142	1.19110000134	3.87069988251	1.69760000706	1.32809996605	4.81489992142	2.19619989395
RP11-16K12.1	4.15180015564	1.53240001202	1.48010003567	7.17969989777	0.0	1.41139996052	1.67490005493	1.30820000172	2.04780006409	4.94129991531
RP11-16K12.2	0.0	0.0	1.13300001621	0.0	0.0	0.0	0.0	0.577300012112	0.0	0.0
RP11-16N11.2	3.90240001678	6.01429986954	4.7361998558	4.05929994583	6.60890007019	5.22310018539	7.41400003433	3.30130004883	5.27120018005	3.44099998474
RP11-16P20.3	0.0	0.0	0.0	1.07509994507	0.0	0.0	1.15600001812	0.0	0.0	0.0
RP11-16P20.4	2.28570008278	1.4076000452	0.675000011921	2.29800009727	2.62339997292	2.69759988785	5.48070001602	0.98860001564	0.0	1.95449995995
RP11-16P6.1	3.46959996223	4.43699979782	4.56500005722	3.87890005112	5.27089977264	5.02460002899	6.46449995041	4.22620010376	5.27120018005	4.28450012207
RP11-170K4.2	2.03590011597	3.21169996262	1.75969994068	1.97759997845	2.62339997292	2.53640007973	3.47930002213	0.577300012112	6.02820014954	1.79289996624
RP11-170L3.4	0.0	0.0	0.0	0.0	0.0	0.0	1.0109000206	0.577300012112	0.0	0.0
RP11-170M17.1	0.0	3.65190005302	0.0	0.0	4.22489976883	2.35479998589	0.0	0.0	0.0	2.66470003128
RP11-170M17.2	2.52600002289	3.49790000916	3.23350000381	2.89050006866	3.69210004807	4.63870000839	3.5039999485	2.87549996376	5.94290018082	2.84789991379
RP11-170N16.3	4.04470014572	3.21169996262	3.75789999962	4.61509990692	3.97720003128	2.14709997177	4.26859998703	3.06730008125	4.30810022354	2.66470003128
RP11-171G2.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.51149988174	0.0
RP11-171I2.1	1.35070002079	0.0	0.675000011921	1.56509995461	1.98179996014	0.753499984741	1.7376999855	0.944999992847	0.0	0.746699988842
RP11-171I2.2	3.81929993629	3.85339999199	4.49300003052	3.91869997978	4.89709997177	3.31879997253	3.97090005875	4.81160020828	0.0	5.02199983597
RP11-171I2.3	0.0	0.869000017643	0.0	0.0	1.30739998817	0.0	0.0	0.577300012112	0.0	0.0
RP11-171I2.4	2.47460007668	2.42770004272	1.71319997311	0.985099971294	1.93250000477	0.0	2.78839993477	2.5257999897	3.51189994812	1.61080002785
RP11-171I2.5	1.18850004673	0.901300013065	1.57270002365	0.881500005722	2.11299991608	0.643800020218	2.56159996986	2.59439992905	4.35629987717	2.58500003815
RP11-172F4.2	1.43579995632	1.8884999752	0.733099997044	0.0	0.0	0.0	1.63300001621	0.63789999485	2.11719989777	0.562300026417
RP11-172H24.4	4.63980007172	6.91830015182	2.07979989052	1.22759997845	4.51840019226	4.68709993362	9.71759986877	4.95079994202	4.05950021744	6.13950014114
RP11-173A16.1	0.82800000906	0.0	1.48010003567	0.0	1.68369996548	0.753499984741	1.0109000206	0.98860001564	4.30810022354	0.0
RP11-173A16.2	2.28570008278	0.869000017643	1.13300001621	0.0	1.98179996014	1.61240005493	0.0	2.1521999836	0.0	1.15869998932
RP11-173A6.2	0.0	0.0	0.0	0.985099971294	1.30739998817	1.61240005493	0.0	0.577300012112	0.0	0.0
RP11-173A6.3	0.82800000906	0.0	0.0	0.0	0.0	1.2460000515	1.59959995747	2.78769993782	0.0	1.61080002785
RP11-173A8.2	0.82800000906	0.869000017643	1.13300001621	0.0	1.30739998817	0.0	0.0	0.0	0.0	0.0
RP11-173B14.4	2.03590011597	2.10630011559	0.675000011921	1.56509995461	3.6779999733	2.14709997177	2.0164000988	3.30130004883	5.01560020447	2.46449995041
RP11-173C1.1	5.31209993362	4.10069990158	0.147200003266	0.0	4.23059988022	3.55430006981	3.10159993172	8.22920036316	0.0	4.43050003052
RP11-173D3.4	0.472600013018	0.499000012875	1.13300001621	0.0	1.68369996548	0.0	0.592299997807	0.31740000844	0.0	0.496499985456
RP11-173E2.1	0.834200024605	1.42100000381	0.68029999733	1.98829996586	1.31599998474	1.61570000648	1.59959995747	0.0	3.58529996872	0.496499985456
RP11-173G21.1	0.0	0.0	0.0	0.0	0.0	0.771000027657	1.01820003986	0.591600000858	0.0	0.0
RP11-173M1.5	3.65849995613	2.10630011559	2.19519996643	0.985099971294	3.30010008812	2.14709997177	2.33940005302	1.79100000858	3.9170999527	1.95449995995
RP11-173M11.2	2.81529998779	3.79369997978	0.0	5.7188000679	4.0858001709	3.921200037	4.20410013199	0.577300012112	0.0	3.96440005302
RP11-173P15.10	0.82800000906	2.10630011559	0.675000011921	0.0	1.98179996014	0.0	1.59959995747	0.98860001564	4.05950021744	0.0
RP11-173P15.5	3.21760010719	5.04729986191	4.86320018768	3.97460007668	2.26020002365	0.0	5.76340007782	1.9278999567	0.0	4.00890016556
RP11-173P15.9	1.35070002079	2.10630011559	1.13300001621	0.0	1.98179996014	0.0	1.59959995747	0.0	5.08389997482	2.23189997673
RP11-174G17.3	0.0	0.0	1.13300001621	0.985099971294	1.30739998817	2.14709997177	3.01909995079	0.0	0.0	0.865299999714
RP11-174G6.1	0.0	0.869000017643	0.0	0.0	0.79699999094	0.753499984741	0.0	2.78769993782	0.0	2.35290002823
RP11-174G6.5	7.16629981995	8.47389984131	6.29559993744	4.61509990692	10.5346002579	8.01239967346	5.06549978256	7.62809991837	8.4141998291	5.27790021896
RP11-174O3.1	2.03590011597	0.869000017643	0.0	0.0	0.0	0.0	2.82610011101	0.0	3.9170999527	0.865299999714
RP11-175B9.2	2.03590011597	1.79879999161	1.75969994068	1.56509995461	0.0	0.753499984741	1.59959995747	0.98860001564	5.01560020447	1.15869998932
RP11-175B9.3	2.24620008469	3.00600004196	2.9210999012	2.3736000061	2.93860006332	2.96169996262	5.94670009613	1.39989995956	9.96800041199	1.68830001354
RP11-175K6.1	3.90459990501	5.34060001373	3.55970001221	3.72609996796	4.47739982605	4.69059991837	6.32660007477	3.15520000458	2.69029998779	5.29960012436
RP11-175K6.2	3.65590000153	4.78630018234	3.01880002022	3.22270011902	4.3937997818	3.79719996452	5.57380008698	2.88030004501	2.30739998817	6.47160005569
RP11-175P13.2	0.0	1.4076000452	3.99219989777	2.78169989586	1.68369996548	0.753499984741	0.0	0.0	0.0	0.496499985456
RP11-175P13.3	4.82679986954	3.54870009422	4.84950017929	5.33850002289	4.66270017624	3.73760008812	2.28029990196	4.12200021744	7.66960000992	3.05960011482
RP11-175P19.2	0.82800000906	1.62800002098	0.675000011921	0.0	2.56349992752	0.0	3.34159994125	0.98860001564	0.0	1.95449995995
RP11-176H8.1	5.14860010147	5.94239997864	5.01779985428	4.29559993744	5.11789989471	4.56869983673	5.77440023422	3.91829991341	6.19299983978	3.60389995575
RP11-176N18.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.577300012112	0.0	0.0
